external_id,name,clean_name,type,inn_bin,role,country,date_base
000000763,"АО ""Национальная компания""ҚазАвтоЖол""",Национальная компанияҚазАвтоЖол АО,АО,090140000306,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000766,"ТОО ""MERCUR AUTOS""",MERCUR AUTOS ТОО,ТОО,101040008325,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000768,"ТОО ""PARETTO""",PARETTO ТОО,ТОО,221140008175,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000771,"ТОО ""ARDES""",ARDES ТОО,ТОО,121140017381,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000772,"ТОО ""Есиль Премиум""",Есиль Премиум ТОО,ТОО,130440001761,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000774,"ТОО ""WIN LUX""",WIN LUX ТОО,ТОО,160540014752,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000775,"АО ""ФИНАНСОВО-ИНВЕСТИЦИОННАЯ КОРПОРАЦИЯ ""АЛЕЛ""",ФИНАНСОВО-ИНВЕСТИЦИОННАЯ КОРПОРАЦИЯ АЛЕЛ АО,АО,041140005787,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000777,"ТОО ""Just Marketing""",Just Marketing ТОО,ТОО,111040010428,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000779,"ТОО ""Energy service RTD""",Energy service RTD ТОО,ТОО,130640016549,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000780,"ТОО ""КЕРХЕР""",КЕРХЕР ТОО,ТОО,110640003915,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000784,"ТОО ""Сити МастерOFF""",Сити МастерOFF ТОО,ТОО,210640012942,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000785,"ТОО ""NLS ASTANA""",NLS ASTANA ТОО,ТОО,180440000534,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000789,"ТОО ""Almaty IT telecom""",Almaty IT telecom ТОО,ТОО,091140000745,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000794,"ТОО ""Юнайтед Парсел Сервис (КАЗ)""",Юнайтед Парсел Сервис (КАЗ) ТОО,ТОО,060540001839,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000796,"ТОО ""ПАРИТЕТ СМ""",ПАРИТЕТ СМ ТОО,ТОО,210540023268,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000800,"ТОО ""Марсель Тараз""",Марсель Тараз ТОО,ТОО,111240005667,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000806,"ТОО ""HRC(Эйчарси)""",HRC(Эйчарси) ТОО,ТОО,090840003366,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000812,"ТОО ""MEGA групп""",MEGA групп ТОО,ТОО,130140023048,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000816,"ТОО ""Лаки Панч""",Лаки Панч ТОО,ТОО,220240022895,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000818,"ТОО ""ASTANA GF- Строй""",ASTANA GF- Строй ТОО,ТОО,130840006053,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000820,"ТОО  ""Pit Stop Car Service""",Pit Stop Car Service ТОО,ТОО,220240015575,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000822,"ТОО ""GARANT-2030""",GARANT-2030 ТОО,ТОО,230940033616,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000825,"ТОО  ""North Star of Kazakhstan""",North Star of Kazakhstan ТОО,ТОО,191240009654,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000827,"ТОО ""ТЕПЛОЛЮКС-АЭС""",ТЕПЛОЛЮКС-АЭС ТОО,ТОО,130240024317,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000828,"ТОО ""KITik""",KITik ТОО,ТОО,140440007950,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000830,"ТОО ""ProAcoustic""",ProAcoustic ТОО,ТОО,191140009343,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000832,"ТОО ""AutoDrift""",AutoDrift ТОО,ТОО,230340044168,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000834,"ТОО ""SPORT LINE""",SPORT LINE ТОО,ТОО,190340011904,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000837,"ТОО  ""B-Luxury Retail""",B-Luxury Retail ТОО,ТОО,160240005148,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000838,"ТОО """"Мастерская уюта Астана""""",Мастерская уюта Астана ТОО,ТОО,190340011489,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000839,"филиал ТОО ""Зерновая индустрия - Астана""",филиал Зерновая индустрия - Астана ТОО,ТОО,200641007510,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000842,"ТОО ""Royal Cars Nur-Sultan""",Royal Cars Nur-Sultan ТОО,ТОО,190940004071,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000844,"ТОО ""РАЙТ Казахстан""",РАЙТ Казахстан ТОО,ТОО,231040022535,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000848,"ТОО ""Y. Taxi Qazaqstan """,Y. Taxi Qazaqstan  ТОО,ТОО,160540014930,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000849,"ТОО ""HOME LIFT KZ""",HOME LIFT KZ ТОО,ТОО,200640033079,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000853,"ТОО ""Ydykhan Architects""",Ydykhan Architects ТОО,ТОО,140840013494,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000857,"ТОО ""Санаторий Алмаз""",Санаторий Алмаз ТОО,ТОО,100140011178,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000861,ТОО Тепло KZ,Тепло KZ ТОО,ТОО,140440001713,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000862,"ТОО ""КвадраПро""",КвадраПро ТОО,ТОО,180440010978,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000863,"ТОО ""AnG Group""",AnG Group ТОО,ТОО,150740016417,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000866,Wood.mirror ТОО,Wood.mirror ТОО,ТОО,230740027579,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000868,"ТОО ""Temir Expert"" ",Temir Expert ТОО,ТОО,230740030648,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000870,"ТОО ""General Mechanical""",General Mechanical ТОО,ТОО,190540009305,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000872,"ТОО ""Silk Flowers """,Silk Flowers  ТОО,ТОО,211240019806,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000873,"ТОО ""Lux Servis kz""",Lux Servis kz ТОО,ТОО,180740008698,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000874,"Астанинский филиал ТОО ""YMGroup""",Астанинский филиал YMGroup ТОО,ТОО,130341013519,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000875,"ТОО ""DECA MINING""",DECA MINING ТОО,ТОО,220140015889,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000876,"ТОО ""Нур-Саба""",Нур-Саба ТОО,ТОО,080140003408,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000880,"ТОО ""Евразия-НС""",Евразия-НС ТОО,ТОО,021040004107,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000882,"ТОО ""Invictus Highvill""",Invictus Highvill ТОО,ТОО,220940003527,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000891,"АО ""Компания по страхованию жизни ""Евразия""",Компания по страхованию жизни Евразия АО,АО,181140021231,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000893,"ТОО ""Энергетическая Компания""",Энергетическая Компания ТОО,ТОО,960940000556,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000899,"ТОО ""Novostroy-Group""",Novostroy-Group ТОО,ТОО,141040023970,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000900,"ТОО ""Alash-2019""",Alash-2019 ТОО,ТОО,191040023395,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000904,"ТОО ""Центр Садоводства""",Центр Садоводства ТОО,ТОО,230240035650,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000908,"ТОО ""ЖОЛСТРОЙ-2023""",ЖОЛСТРОЙ-2023 ТОО,ТОО,230740008166,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000911,Афият ТОО,Афият ТОО,ТОО,170440001085,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000912,"Филиал ТОО ""Аквасервис"" в городе Астана",Филиал Аквасервис в городе Астана ТОО,ТОО,040541006316,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000914,"ТОО ""DOMM.KZ""",DOMM.KZ ТОО,ТОО,140340013268,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000919,"ТОО ""Манас Home""",Манас Home ТОО,ТОО,240440015289,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000920,"ТОО ""TrustCom Nur (ТрастКом Нур)""",TrustCom Nur (ТрастКом Нур) ТОО,ТОО,190340025776,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000921,"ТОО ""Kuat Capital""",Kuat Capital ТОО,ТОО,230640027951,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000923,"ТОО ""ДХЛ ИНТЕРНЕШНЛ КАЗАХСТАН""",ДХЛ ИНТЕРНЕШНЛ КАЗАХСТАН ТОО,ТОО,040240002644,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000924,"ТОО ""EDEN DESIGN""",EDEN DESIGN ТОО,ТОО,140540001428,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000930,"ТОО ""ЛЕАНА""",ЛЕАНА ТОО,ТОО,210940022185,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000931,"ТОО ""StroyResource""",StroyResource ТОО,ТОО,240340033243,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000932,"ТОО ""Beton &amp; Products""",Beton &amp; Products ТОО,ТОО,070440000492,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000934,"ТОО ""SAMRUK Trade""",SAMRUK Trade ТОО,ТОО,140640024284,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000944,"ТОО ""Каир Сервис +""",Каир Сервис + ТОО,ТОО,141240006016,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000945,"ТОО ""Тералайн Телеком""",Тералайн Телеком ТОО,ТОО,120940015074,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000946,"ТОО ""Relaxy""",Relaxy ТОО,ТОО,180140008281,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000947,"ТОО ""Сибирь С""",Сибирь С ТОО,ТОО,040940009171,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000949,"ТОО ""Талисман-Ц""",Талисман-Ц ТОО,ТОО,140640003688,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000952,"ТОО ""Инспорт - Кз""",Инспорт - Кз ТОО,ТОО,220540028479,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000957,"ТОО ""ДатГрупп""",ДатГрупп ТОО,ТОО,210440002599,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000958,"Филиал ТОО ""Ruba Technology Астана""",Филиал Ruba Technology Астана ТОО,ТОО,160341003824,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000959,"ТОО  ""VIROLA""",VIROLA ТОО,ТОО,220840001676,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000960,"ТОО СПК ""СтальКом""",СПК СтальКом ТОО,ТОО,190840007101,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000966,"ТОО ""Кровельный Центр""",Кровельный Центр ТОО,ТОО,110340017542,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000972,"ТОО ""Orbis Luxury Astana""",Orbis Luxury Astana ТОО,ТОО,210540009410,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000973,"ТОО ""TOR INDUSTRIES""",TOR INDUSTRIES ТОО,ТОО,140240002299,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000974,"ТОО ""БекЖас Кызмет""",БекЖас Кызмет ТОО,ТОО,190940034390,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000975,"ТОО ""МОСКОВСКИЙ ЗАВОД СТРОИТЕЛЬНЫХ КОНСТРУКЦИЙ""",МОСКОВСКИЙ ЗАВОД СТРОИТЕЛЬНЫХ КОНСТРУКЦИЙ ТОО,ТОО,160640022350,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000976,"ТОО ""Coffee Engineering Group (Кофе Инжиниринг Групп)""",Coffee Engineering Group (Кофе Инжиниринг Групп) ТОО,ТОО,210140007668,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000977,"ТОО ""ТССП Казахстан""",ТССП Казахстан ТОО,ТОО,160440004256,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000978,ТОО  Qurylys Beton Group,Qurylys Beton Group ТОО,ТОО,201040037865,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000979,"ТОО ""RA MASTONE""",RA MASTONE ТОО,ТОО,210540006456,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000980,"ТОО ""CAR ID""",CAR ID ТОО,ТОО,220840021610,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000999,"ТОО ""Азия Пром Снаб KZ""",Азия Пром Снаб KZ ТОО,ТОО,190140022912,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001002,"ТОО  ""QAZAQ LIFT EXPERT""",QAZAQ LIFT EXPERT ТОО,ТОО,240840009368,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001003,"ТОО ""Caviar House Qazaqstan""",Caviar House Qazaqstan ТОО,ТОО,220240022072,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001006,"ТОО ""Azimut Solutions""",Azimut Solutions ТОО,ТОО,140940000862,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001013,"ТОО ""PD компания""",PD компания ТОО,ТОО,240740029755,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001014,"ТОО ""OGER COMPANY""",OGER COMPANY ТОО,ТОО,120440005722,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001019,"ТОО ""Азия Паркет Центр""",Азия Паркет Центр ТОО,ТОО,031240002259,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001020,"ТОО ""VIP Клиника"" (ВИП Клиника)",VIP Клиника (ВИП Клиника) ТОО,ТОО,130440029256,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001022,"ТОО ""Ансар - 2020""",Ансар - 2020 ТОО,ТОО,101140015689,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001023,"ТОО ""DEA DESIGN""",DEA DESIGN ТОО,ТОО,180940008558,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001024,"ТОО ""Belwood KZ"" (Белвуд КЗ)""",Belwood KZ (Белвуд КЗ) ТОО,ТОО,140340021457,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001026,"ТОО ""Водометр""",Водометр ТОО,ТОО,180240021232,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001035,"ТОО ""КазВентКонсалтинг""",КазВентКонсалтинг ТОО,ТОО,131240008010,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001039,"ТОО ""ЛАМИНАТ ЦЕНТР""",ЛАМИНАТ ЦЕНТР ТОО,ТОО,060540009120,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001041,"ТОО ""Store Group Ast""",Store Group Ast ТОО,ТОО,240340026002,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001042,"ТОО ""KinGlobal""",KinGlobal ТОО,ТОО,230840039141,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001043,"ТОО  ""ЭлеКра""",ЭлеКра ТОО,ТОО,200940033802,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001047,"ТОО ""RMK ENERGY TRADE""",RMK ENERGY TRADE ТОО,ТОО,180840006875,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001050,Галерея Талисман ТОО ,Галерея Талисман ТОО,ТОО,170940032300,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001056,"ТОО ""BAU Group""",BAU Group ТОО,ТОО,140440004430,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001057,"ТОО ""Diplomat Metall""",Diplomat Metall ТОО,ТОО,211140014564,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001060,ОМАРОВА ЗАГИРА ДЖУМАБЕКОВНА,ОМАРОВА ЗАГИРА ДЖУМАБЕКОВНА,ФЛ,641017401280,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001063,"ТОО ""HORECA QAGAZ"" ХОРЕКА КАГАЗ",HORECA QAGAZ ХОРЕКА КАГАЗ ТОО,ТОО,241140021813,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001069,"ТОО ""Pest Control Products""",Pest Control Products ТОО,ТОО,180540003344,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001070,"ТОО ""Промат-А""",Промат-А ТОО,ТОО,180240037893,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001073,"ТОО ""CSM-A""",CSM-A ТОО,ТОО,201240004935,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001075,"ТОО ""Компания ""Красивый Дом""",Компания Красивый Дом ТОО,ТОО,080940014076,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001077,"ТОО ""KONE Kazakhstan"" (КОНЕ Казахстан)",KONE Kazakhstan (КОНЕ Казахстан) ТОО,ТОО,210240004072,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001081,ТОО «COPУSERVICE»,COPУSERVICE ТОО,ТОО,021040004286,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001082,"ТОО ""UNIT PRO""",UNIT PRO ТОО,ТОО,231040024786,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001085,"ТОО ""Fac-Co""",Fac-Co ТОО,ТОО,230540010236,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001087,"ТОО ""DalaTech""",DalaTech ТОО,ТОО,171140024869,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001088,"АО ""Астана-Региональная Электросетевая компания""",Астана-Региональная Электросетевая компания АО,АО,021240001744,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001091,"ТОО ""ANANAS FLOWERS (АНАНАС ФЛАУЭРС)""",ANANAS FLOWERS (АНАНАС ФЛАУЭРС) ТОО,ТОО,230540015121,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001093,"ТОО ""Digital Art Premium""",Digital Art Premium ТОО,ТОО,240840022800,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001095,"ТОО ""GQ-System Saiman""",GQ-System Saiman ТОО,ТОО,230540028400,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001098,"ТОО ""Send Me Location""",Send Me Location ТОО,ТОО,220740044309,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001103,"ТОО ""КазСтройПроект-2018""",КазСтройПроект-2018 ТОО,ТОО,020840009243,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001104,"ТОО ""Всё для бани""",Всё для бани ТОО,ТОО,230140022388,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001105,"ТОО ""Consulting Group Acapello""",Consulting Group Acapello ТОО,ТОО,230140005447,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001106,"ТОО ""ЛунЗара""",ЛунЗара ТОО,ТОО,190940002709,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001107,"ТОО ""Торгово-Импортная Компания ""АСТРОН""",Торгово-Импортная Компания АСТРОН ТОО,ТОО,131140016127,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001117,"ТОО ""ЭЙКОС""",ЭЙКОС ТОО,ТОО,960140000150,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001120,"ТОО ""ASIA RELIABLE SERVICE""",ASIA RELIABLE SERVICE ТОО,ТОО,230240002027,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001123,"ТОО ""АРТ ДЕКО""",АРТ ДЕКО ТОО,ТОО,971040000181,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001124,"ТОО ""АКАДЕМИЯ ПРОФЕССИЙ РК""",АКАДЕМИЯ ПРОФЕССИЙ РК ТОО,ТОО,221040009407,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001125,"ТОО ""Network PRO""",Network PRO ТОО,ТОО,230740036805,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001127,"ТОО ""Галактика Групп""",Галактика Групп ТОО,ТОО,180740006465,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001135,"ТОО ""Нұр жол жөндеу""",Нұр жол жөндеу ТОО,ТОО,050940009430,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001136,"ТОО ""Ast.parket"" (Аст. паркет)",Ast.parket (Аст. паркет) ТОО,ТОО,180540014924,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001138,"ТОО ""Вудстаф""",Вудстаф ТОО,ТОО,230240025554,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001141,"ТОО ""Авангард Снаб""",Авангард Снаб ТОО,ТОО,220940026020,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001142,"ТОО ""Kinojarnama""",Kinojarnama ТОО,ТОО,240840024514,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001144,"ТОО ""MUZBEL PRODUCTION""",MUZBEL PRODUCTION ТОО,ТОО,250440018710,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001145,"ТОО ""БерканаМонтаж ЛТД""",БерканаМонтаж ЛТД ТОО,ТОО,240340009548,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001146,"ТОО ""КазАгроЭксперт""",КазАгроЭксперт ТОО,ТОО,171040021464,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001147,"ТОО ""Bateel Kazakhstan""",Bateel Kazakhstan ТОО,ТОО,220240025512,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001148,"ТОО ""AS Invest Group""",AS Invest Group ТОО,ТОО,230540033368,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001157,"ТОО ""Выбор Казахстан""",Выбор Казахстан ТОО,ТОО,021140004557,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001161,"ТОО ""Wealthy But Wise Mining""",Wealthy But Wise Mining ТОО,ТОО,231140011098,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001163,"ТОО ""AVECO Group Almaty""",AVECO Group Almaty ТОО,ТОО,240540033315,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001165,"ТОО ""FIDA Concrete""",FIDA Concrete ТОО,ТОО,211140011768,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001169,"ТОО ""Stars of logistics""",Stars of logistics ТОО,ТОО,121240011069,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001171,"ТОО ""Завод Металл Профиль""",Завод Металл Профиль ТОО,ТОО,061040003969,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001174,"ТОО ""NRK CONSTRUCTION""",NRK CONSTRUCTION ТОО,ТОО,231240027632,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001175,"ТОО ""Spectrum International School""",Spectrum International School ТОО,ТОО,180640021495,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001182,"ТОО ""Tomi Qaz""",Tomi Qaz ТОО,ТОО,190840029112,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
